PROVNUM,PROVNAME,STATE,COUNTY_NAME,CY_Qtr,days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage
365527,ARBORS AT SPRINGFIELD,OH,Clark,2025Q3,92,2986.0,32.45652173913044,32.45652173913044,15981.52,3923.77,14181.02,3237.27,8326.0,207.52,5.352150033489618,1.3140555927662425,4.749169457468184,1.084149363697254,2.788345612860013,1.298499767231152
365529,GARDEN PARK HEALTH CARE CENTER,OH,Hamilton,2025Q3,92,4311.0,46.85869565217392,46.85869565217392,14012.150000000003,1601.0499999999995,13020.150000000003,609.0500000000001,8402.019999999999,2087.73,3.2503247506379043,0.3713871491533286,3.020215727209465,0.1412781257248898,1.948972396195778,14.899426569084678
365530,DELHI POST-ACUTE,OH,Hamilton,2025Q3,92,9513.0,103.40217391304348,103.40217391304348,32899.95000000002,4263.349999999999,32307.95000000002,3775.35,20518.50000000001,7347.17,3.458420056764429,0.4481604120676968,3.396189424997374,0.3968621885840429,2.1568905707978567,22.33185764720006
365532,AYDEN HEALTHCARE OF GREENVILLE,OH,Darke,2025Q3,92,6125.0,66.57608695652173,66.57608695652173,19701.18,3910.6399999999994,17793.32,2570.95,11384.469999999994,930.04,3.216519183673469,0.6384718367346937,2.9050318367346937,0.4197469387755101,1.858688979591836,4.720732463740752
365533,JOSHUA TREE CARE CENTER,OH,Cuyahoga,2025Q3,92,3088.0,33.56521739130435,33.56521739130435,10438.12,2079.5,8884.370000000003,683.75,5572.45,847.1300000000001,3.3802202072538856,0.6734132124352331,2.8770628238341978,0.2214216321243523,1.8045498704663208,8.115733484573852
365535,THREE MEADOWS POST ACUTE,OH,Wood,2025Q3,92,7881.0,85.66304347826087,85.66304347826087,27762.8,4296.089999999999,26486.9,3020.190000000001,14572.359999999991,0.0,3.5227509199340186,0.5451199086410353,3.360855221418602,0.3832242101256187,1.849049612993274,0.0
365538,FRIENDS EXTENDED CARE CENTER,OH,Greene,2025Q3,92,3834.0,41.67391304347826,41.67391304347826,18034.25,1684.5,16793.25,924.5,10851.25,0.0,4.703768909754825,0.439358372456964,4.38008607198748,0.24113197704747,2.8302686489306206,0.0
365539,WARREN NURSING & REHAB,OH,Trumbull,2025Q3,92,6884.0,74.82608695652173,74.82608695652173,34028.24000000001,6219.47,31680.04000000001,3871.269999999998,17939.420000000006,2819.140000000001,4.943091226031379,0.9034674607786172,4.601981406159212,0.5623576409064495,2.6059587449157475,8.284707055081308
365541,HERITAGE THE,OH,Hancock,2025Q3,92,7181.0,78.05434782608695,78.05434782608695,24194.76,3688.4899999999993,21868.42000000001,1900.73,12775.419999999996,0.0,3.3692744743072,0.5136457317922294,3.045316808243978,0.264688762010862,1.7790586269321818,0.0
365545,BRIARFIELD AT ASHLEY CIRCLE,OH,Mahoning,2025Q3,92,5743.0,62.42391304347826,62.42391304347826,20137.75,2293.0,18262.25,1718.75,11813.5,0.0,3.506486157060769,0.3992686749085843,3.179914678739334,0.2992773811596726,2.057025944628243,0.0
365550,OAK HILLS NURSING CENTER,OH,Lorain,2025Q3,92,5582.0,60.67391304347826,60.67391304347826,18861.32,2464.4999999999995,17667.819999999996,2166.999999999999,12001.48,0.0,3.3789537800071656,0.4415084199211751,3.1651415263346463,0.3882121103547114,2.1500322465066284,0.0
365551,CLOVERNOOK HEALTH CARE AND REHABILITATION CENTER,OH,Hamilton,2025Q3,92,10066.0,109.41304347826087,109.41304347826087,38021.24999999999,5670.61,33983.75,3528.61,23219.43,2840.479999999999,3.777195509636399,0.563342936618319,3.376092787601828,0.3505473872441884,2.306718656864693,7.470769635401254
365552,"LAURELS OF BLANCHESTER, THE",OH,Clinton,2025Q3,92,4320.0,46.95652173913044,46.95652173913044,16243.180000000004,2328.6800000000003,14201.679999999997,1341.2800000000009,9251.079999999998,36.0,3.7599953703703712,0.5390462962962964,3.287425925925925,0.3104814814814816,2.141453703703703,0.2216314785651577
365554,GLEN MEADOWS,OH,Butler,2025Q3,92,7210.0,78.3695652173913,78.3695652173913,27132.0,4110.0,25479.0,3601.0,15289.5,0.0,3.763106796116505,0.5700416088765603,3.533841886269071,0.4994452149791956,2.120596393897365,0.0
365555,O'BRIEN MEMORIAL HEALTH CARE C,OH,Trumbull,2025Q3,92,6753.0,73.40217391304348,73.40217391304348,22276.43,2241.5,19225.43,967.0,12599.080000000002,457.18,3.298745742632904,0.3319265511624463,2.8469465422775064,0.1431956167629202,1.865701169850437,2.0523037129378445
365556,PICKAWAY MANOR CARE CENTER,OH,Pickaway,2025Q3,92,7896.0,85.82608695652173,85.82608695652173,29476.00000000001,4192.609999999999,26975.09999999999,3280.0099999999984,17705.51,1217.1000000000004,3.7330293819655536,0.5309789766970616,3.4162993920972635,0.4154014690982774,2.2423391590678823,4.129121997557334
365557,MAPLE GARDENS REHABILITIATION AND NURSING CENTER,OH,Preble,2025Q3,92,5903.0,64.16304347826087,64.16304347826087,19715.75,2565.25,18252.75,1102.25,12440.0,0.0,3.3399542605454853,0.4345671692359817,3.0921141792308995,0.1867270879213959,2.10740301541589,0.0
365558,THE LAURELS OF HAMILTON,OH,Butler,2025Q3,92,6498.0,70.6304347826087,70.6304347826087,21606.750000000004,2304.4100000000003,20362.13,1160.64,12814.69,0.0,3.325138504155125,0.3546337334564481,3.1335995690981844,0.1786149584487534,1.97209756848261,0.0
365559,ROLLING HILLS REHAB AND CARE CTR,OH,Belmont,2025Q3,92,4830.0,52.5,52.5,18126.0,2907.75,16748.75,1530.5,10658.25,177.0,3.752795031055901,0.6020186335403727,3.4676501035196687,0.3168737060041408,2.2066770186335405,0.9764978483945712
365560,FRIENDSHIP VILLAGE OF DUBLIN,OH,Franklin,2025Q3,92,3661.0,39.79347826086956,39.79347826086956,18857.86,4161.3,17904.36,3207.8,11129.429999999997,0.0,5.151013384321223,1.1366566511882,4.890565419284349,0.8762086861513249,3.039997268505872,0.0
365562,MADEIRA HEALTHCARE CENTER,OH,Hamilton,2025Q3,92,7759.0,84.33695652173913,84.33695652173913,27366.249999999996,5062.750000000001,25520.75,4223.000000000001,14302.25,955.75,3.527033122825105,0.65250032220647,3.2891803067405587,0.5442711689650729,1.8433109936847527,3.49244050609784
365563,AUTUMNWOOD NURSING & REHAB CENTER,OH,Wayne,2025Q3,92,4810.0,52.28260869565217,52.28260869565217,15353.500000000002,1503.0899999999997,13967.300000000005,1071.0900000000006,9089.619999999995,166.40999999999997,3.1919958419958423,0.3124927234927234,2.9038045738045746,0.2226798336798338,1.8897338877338867,1.0838571009867453
365564,HARBOR HEALTHCARE OF IRONTON,OH,Lawrence,2025Q3,92,10426.0,113.32608695652172,113.32608695652172,36810.72,3041.5,33322.219999999994,2547.5,22926.75,0.0,3.530665643583349,0.2917226165355841,3.1960694417801645,0.2443410704009207,2.198997698062536,0.0
365566,HERITAGE CENTER FOR REHAB AND SPECIALITY CARE,OH,Auglaize,2025Q3,92,5321.0,57.83695652173913,57.83695652173913,24027.81,2775.5,17205.53,1574.75,14007.03,0.0,4.515656831422665,0.5216124788573576,3.233514376996805,0.2959500093967299,2.632405562864123,0.0
365567,SLOVENE HOME FOR THE AGED,OH,Cuyahoga,2025Q3,92,7333.0,79.70652173913044,79.70652173913044,34286.17999999998,5923.23,31567.429999999997,3204.48,19203.85,4993.429999999999,4.675600709123139,0.8077498977226237,4.304845220237283,0.4369944088367652,2.6188258557207145,14.563973006033342
365570,PARK VIEW CARE CENTER,OH,Williams,2025Q3,92,5326.0,57.891304347826086,57.891304347826086,18962.28,2162.550000000001,17459.710000000003,1756.0500000000006,11295.479999999994,468.2800000000001,3.5603229440480657,0.4060364250844914,3.278203154337214,0.3297127300037553,2.120818625610213,2.469534254319629
365571,OTTERBEIN PORTAGE VALLEY,OH,Wood,2025Q3,92,4132.0,44.91304347826087,44.91304347826087,14809.87,2539.5,13293.12,1999.0,8603.119999999999,0.0,3.584189254598257,0.614593417231365,3.217115198451113,0.48378509196515,2.0820716360116163,0.0
365572,EASTLAND REHABILITATION AND NURSING CENTER,OH,Franklin,2025Q3,92,7924.0,86.1304347826087,86.1304347826087,25338.25,3644.75,23476.75,2291.75,15228.5,0.0,3.197659010600707,0.4599634023220595,2.9627397778899547,0.2892163048965169,1.9218197879858656,0.0
365574,CRANDALL NURSING HOME,OH,Mahoning,2025Q3,92,9764.0,106.1304347826087,106.1304347826087,43715.43999999998,6711.079999999997,40076.95,4815.819999999998,24804.040000000008,5871.960000000001,4.477206063088896,0.6873289635395327,4.104562679229824,0.4932220401474803,2.5403564113068424,13.432233554094395
365575,ST CATHERINE'S C C OF FOSTORIA,OH,Seneca,2025Q3,92,3967.0,43.119565217391305,43.119565217391305,14954.73,3478.1399999999985,12805.460000000005,1790.66,8505.84,127.5,3.769783211494832,0.8767683387950589,3.227995966725486,0.4513889589110158,2.1441492311570456,0.8525730655117144
365576,CHILLICOTHE POST ACUTE,OH,Ross,2025Q3,92,6645.0,72.22826086956522,72.22826086956522,22237.589999999997,5445.420000000001,21157.77,4365.599999999999,12426.180000000002,0.0,3.3465146726862294,0.8194762979683975,3.184013544018059,0.6569751693002257,1.8700045146726865,0.0
365577,PRESTIGE GARDENS REHABILITATION AND NURSING CENTER,OH,Union,2025Q3,92,6221.0,67.6195652173913,67.6195652173913,18792.41,3328.5,16855.16,2808.0,9668.41,0.0,3.0208021218453625,0.5350425976531105,2.7093972030220224,0.4513743771097894,1.554156887960135,0.0
365578,MAJESTIC CARE OF NEW LEXINGTON,OH,Perry,2025Q3,92,5642.0,61.32608695652174,61.32608695652174,17802.21,3178.2700000000004,16110.980000000003,2030.27,9531.839999999998,58.75,3.155301311591634,0.5633232896136122,2.8555441332860694,0.3598493442041828,1.6894434597660402,0.3300152059772354
365579,CARROLL HEALTHCARE CENTER INC,OH,Carroll,2025Q3,92,3994.0,43.41304347826087,43.41304347826087,17831.520000000004,4928.819999999998,16618.710000000003,3716.009999999997,10504.859999999995,956.3,4.464576865297948,1.2340560841261887,4.160918878317477,0.930398097145718,2.63016024036054,5.362975225892127
365580,SHEPHERD OF THE VALLEY-BOARDMAN,OH,Mahoning,2025Q3,92,3746.0,40.71739130434783,40.71739130434783,12610.78,2424.25,11013.28,1311.75,6237.95,2745.0,3.3664655632674854,0.6471569674319274,2.940010678056594,0.3501735184196476,1.6652295782167643,21.76709132979879
365581,OHIO LIVING BRECKENRIDGE VILLAGE,OH,Lake,2025Q3,92,5802.0,63.06521739130435,63.06521739130435,25406.61999999999,5093.9800000000005,23163.809999999998,2851.169999999999,13828.140000000005,1757.4499999999996,4.378941744226127,0.8779696656325405,3.992383660806617,0.4914115822130298,2.3833402275077566,6.917291635014812
365584,AYDEN HEALTHCARE OF ROSEMOUNT PAVILION,OH,Scioto,2025Q3,92,7091.0,77.07608695652173,77.07608695652173,22862.81,3027.900000000001,21401.210000000003,1920.81,12680.370000000004,1068.34,3.224201099985897,0.4270060640248203,3.018080665632492,0.2708799887180933,1.7882343816104929,4.67282893047705
365585,EDGEWOOD MANOR OF LUCASVILLE I,OH,Scioto,2025Q3,92,8060.0,87.6086956521739,87.6086956521739,23781.35,2718.53,22246.1,2150.53,13330.05,808.1000000000001,2.9505397022332502,0.3372866004962779,2.7600620347394544,0.2668151364764267,1.6538523573200994,3.3980409017991
365586,EAGLE CREEK NURSING CENTER,OH,Adams,2025Q3,92,6268.0,68.1304347826087,68.1304347826087,20091.0,3025.0,18271.75,2114.25,12712.25,64.0,3.2053286534779835,0.4826100829610721,2.9150845564773453,0.3373085513720485,2.0281190172303765,0.3185505947936887
365587,ABBYSHIRE PLACE HEALTH AND REHABILITATION CENTER L,OH,Gallia,2025Q3,92,7448.0,80.95652173913044,80.95652173913044,24931.5,4399.5,22030.25,2431.0,14669.75,0.0,3.347408700322234,0.5906954887218046,2.957874597207304,0.3263963480128893,1.969622717508056,0.0
365588,ARCADIA VALLEY SKILLED NURSING AND REHABILITATION,OH,Athens,2025Q3,92,3831.0,41.641304347826086,41.641304347826086,11232.75,2925.24,10226.439999999997,2193.32,5952.71,0.0,2.9320673453406423,0.7635708692247456,2.6693918037066027,0.5725189245627774,1.5538266771078049,0.0
365589,HICKORY CREEK OF ATHENS,OH,Athens,2025Q3,92,7023.0,76.33695652173913,76.33695652173913,23981.0,3518.0,22440.5,2051.0,14327.5,0.0,3.414637619251032,0.5009255304001139,3.1952869144240355,0.2920404385590203,2.040082585789549,0.0
365591,SHADY LAWN NURSING HOME,OH,Wayne,2025Q3,92,6919.0,75.20652173913044,75.20652173913044,16796.0,1293.75,15560.0,321.75,10898.5,0.0,2.4275184275184274,0.1869851134557016,2.2488798959387197,0.0465023847376788,1.5751553692730162,0.0
365592,CONTINENTAL MANOR NURS AND REHABILITATION CENTER,OH,Clinton,2025Q3,92,5061.0,55.01086956521739,55.01086956521739,17520.54,3161.63,16600.540000000005,2241.63,10515.86,1184.13,3.461873147599289,0.6247046038332345,3.2800908911282365,0.4429223473621813,2.0778225647105315,6.758524566023651
365594,GARDENS OF EUCLID BEACH,OH,Cuyahoga,2025Q3,92,5109.0,55.53260869565217,55.53260869565217,17298.5,1971.25,16078.25,859.75,10224.5,0.0,3.385887649246428,0.3858387159913877,3.1470444313955763,0.1682814640829908,2.0012722646310435,0.0
365595,MOMENTOUS HEALTH AT FRANKLIN,OH,Warren,2025Q3,92,5784.0,62.869565217391305,62.869565217391305,22705.13,2592.86,21078.429999999997,1493.8900000000008,14398.969999999998,0.0,3.925506569847856,0.4482814661134163,3.644265214384508,0.2582797372060859,2.4894484785615485,0.0
365597,WESTMORELAND PLACE,OH,Ross,2025Q3,92,8440.0,91.7391304347826,91.7391304347826,27098.460000000003,3159.359999999999,25935.710000000003,2606.61,15284.390000000009,6617.96,3.2107180094786734,0.3743317535545022,3.072951421800948,0.3088400473933649,1.810946682464456,24.42190441818465
365598,LAURELS OF WEST CARROLLTON THE,OH,Montgomery,2025Q3,92,7238.0,78.67391304347827,78.67391304347827,25908.69999999999,3446.909999999999,23147.009999999987,1649.0700000000008,14785.4,328.0,3.5795385465598217,0.4762240950538821,3.197984249792759,0.2278350373031225,2.042746615087041,1.2659840130921278
365600,LOST CREEK  REHABILITATION AND NURSING CENTER,OH,Allen,2025Q3,92,3978.0,43.23913043478261,43.23913043478261,12747.0,1488.25,11332.75,554.0,7063.25,0.0,3.204374057315234,0.3741201608848667,2.848856209150327,0.1392659627953745,1.7755781799899446,0.0
365601,ALPINE NURSING AND REHABILITATION CENTER,OH,Greene,2025Q3,92,6375.0,69.29347826086956,69.29347826086956,23170.359999999997,2672.7100000000005,21817.18,1319.5300000000002,13930.579999999996,173.59,3.634566274509803,0.4192486274509804,3.4223027450980394,0.2069850980392157,2.1851890196078427,0.7491899133202939
365603,AVENTURA AT WEST PARK,OH,Hamilton,2025Q3,92,7882.0,85.67391304347827,85.67391304347827,28238.79,3522.75,24810.04,1396.5,16260.0,3628.29,3.582693478812484,0.4469360568383659,3.1476833291042885,0.1771758436944938,2.0629281908145143,12.848602932349438
365604,GREEN MEADOWS SKILLED NURSING AND REHAB,OH,Stark,2025Q3,92,8449.0,91.83695652173913,91.83695652173913,33431.56999999999,6287.129999999999,31613.069999999992,4980.629999999999,20611.14,4295.920000000002,3.956867084862113,0.7441271156349863,3.741634512960113,0.589493431175287,2.439476861167002,12.849890088918954
365605,MILCREST NURSING CENTER,OH,Union,2025Q3,92,4364.0,47.43478260869565,47.43478260869565,17174.52,3957.63,16708.070000000003,3491.1799999999994,10473.010000000002,212.34,3.935499541704858,0.9068813015582036,3.8286136571952345,0.7999954170485791,2.3998648029330893,1.2363664312015703
365606,ALS WOODSTOCK INC,OH,Champaign,2025Q3,92,3765.0,40.92391304347826,40.92391304347826,11668.189999999997,1690.2400000000002,10995.85,1177.9,6533.249999999999,2531.87,3.0991208499335983,0.4489349269588314,2.9205444887118195,0.3128552456839309,1.735258964143426,21.69890959951801
365607,AYDEN HEALTHCARE OF PIQUA,OH,Miami,2025Q3,92,7587.0,82.46739130434783,82.46739130434783,24734.210000000003,2819.69,22238.25,1829.4400000000007,13807.450000000008,2855.5599999999995,3.260077764597338,0.3716475550283379,2.931099248714907,0.2411282456834059,1.8198826940819837,11.544981626662016
365608,ARISTOCRAT BEREA HEALTHCARE AND REHABILITATION,OH,Cuyahoga,2025Q3,92,12517.0,136.05434782608697,136.05434782608697,40985.5,6874.75,36915.0,4146.25,22685.0,0.0,3.274386833905888,0.5492330430614365,2.9491891028201644,0.3312495006790764,1.8123352240952304,0.0
365611,WESTERVILLE POST ACUTE.,OH,Franklin,2025Q3,92,7597.0,82.57608695652173,82.57608695652173,27460.39,4881.8,26267.17,4197.890000000001,15878.329999999996,0.0,3.6146360405423192,0.6425957614847967,3.4575714097670134,0.5525720679215481,2.090078978544162,0.0
365612,SUMMIT ACRES NURSING HOME,OH,Noble,2025Q3,92,7772.0,84.47826086956522,84.47826086956522,27426.710000000003,5793.25,24763.710000000003,3945.25,16994.96,1342.25,3.5289127637673703,0.7454001544004117,3.1862725167267114,0.5076235203293875,2.186690684508492,4.893951917674412
365615,AYDEN HEALTHCARE OF BELLE SPRINGS.,OH,Logan,2025Q3,92,7483.0,81.33695652173913,81.33695652173913,23494.459999999992,4172.120000000001,21647.27999999999,2857.15,11940.339999999993,0.0,3.139711345716957,0.5575464385941469,2.8928611519444063,0.3818187892556461,1.5956621675798468,0.0
365616,KETTERING HEIGHTS POST ACUTE,OH,Montgomery,2025Q3,92,8543.0,92.8586956521739,92.8586956521739,29633.080000000005,5703.94,28812.699999999997,4883.56,15522.250000000004,312.0,3.468697178976941,0.6676741191618869,3.372667681142455,0.5716446213274025,1.8169554020835776,1.0528773924276515
365617,AYDEN HEALTHCARE OF WATERVILLE,OH,Lucas,2025Q3,92,6570.0,71.41304347826087,71.41304347826087,23228.89,2609.06,20931.3,1513.7200000000007,12803.89,43.5,3.5355996955859967,0.3971171993911719,3.185890410958904,0.2303987823439879,1.948841704718417,0.187266804397455
365618,PRESIDENTIAL POST-ACUTE,OH,Marion,2025Q3,92,8218.0,89.32608695652173,89.32608695652173,25709.949999999997,4068.16,24944.52999999999,3342.6399999999994,16246.530000000002,590.26,3.128492333901192,0.4950304210270138,3.03535288391336,0.4067461669505962,1.976944512046727,2.295842660137418
365619,UNGER PARK POST ACUTE,OH,Crawford,2025Q3,92,4645.0,50.48913043478261,50.48913043478261,16472.559999999994,3464.25,15542.469999999992,2534.1599999999994,9412.14,493.61,3.546299246501613,0.7458019375672766,3.346064585575886,0.5455672766415499,2.026294940796556,2.996559126207464
365620,RIVERVIEW POST ACUTE,OH,Lawrence,2025Q3,92,7841.0,85.22826086956522,85.22826086956522,26009.740000000005,4677.590000000001,25141.47000000001,3809.320000000001,15135.309999999996,601.0600000000001,3.3171457722229314,0.5965552863155211,3.2064111720443838,0.4858206861369724,1.93027802576202,2.310903530754248
365621,HILLSBORO POST ACUTE,OH,Highland,2025Q3,92,6181.0,67.18478260869566,67.18478260869566,22453.070000000003,3329.72,21317.070000000007,2601.72,12255.730000000003,2430.3300000000013,3.632595049344767,0.5387024753276168,3.4488060184436184,0.4209221808768806,1.9828069891603304,10.824043215471209
365623,LAKE POINTE HEALTH CARE,OH,Lorain,2025Q3,92,8204.0,89.17391304347827,89.17391304347827,25078.25,2498.75,24187.5,1608.0,14085.0,0.0,3.056832033154558,0.3045770355923939,2.948256947830327,0.1960019502681618,1.7168454412481715,0.0
365624,MAJESTIC CARE OF PERRYSBURG,OH,Wood,2025Q3,92,5112.0,55.56521739130435,55.56521739130435,16871.400000000005,1390.52,15136.62,167.73999999999998,9582.53,17.0,3.300352112676057,0.2720109546165884,2.9609976525821597,0.0328129890453834,1.8745168231611893,0.1007622366845667
365625,ALTERCARE OF BUCYRUS CENTER FO,OH,Crawford,2025Q3,92,6427.0,69.8586956521739,69.8586956521739,19622.67,2635.0,17626.17,1374.0,11832.5,25.0,3.053161661739536,0.4099891084487319,2.7425190602147187,0.2137855920336082,1.841061148280691,0.1274036611735304
365626,BELLBROOK HEALTH AND REHAB,OH,Greene,2025Q3,92,3636.0,39.52173913043478,39.52173913043478,14378.75,2349.5,13303.0,1761.75,7543.75,1173.0,3.954551705170517,0.6461771177117712,3.6586908690869087,0.484529702970297,2.074738723872388,8.15787185951491
365627,LAURELS OF HUBER HEIGHTS THE,OH,Montgomery,2025Q3,92,7216.0,78.43478260869566,78.43478260869566,25072.52,4377.6500000000015,22167.79,2355.020000000001,13534.3,709.4699999999996,3.474573170731708,0.6066588137472286,3.072032982261641,0.3263608647450112,1.8755958980044345,2.829671688366385
365628,S.E.M. HAVEN HEALTH CARE CENTER,OH,Clermont,2025Q3,92,7104.0,77.21739130434783,77.21739130434783,31181.0,5168.5,28282.75,2270.25,18504.75,0.0,4.389217342342342,0.7275478603603603,3.981242961711712,0.3195734797297297,2.604835304054054,0.0
365629,DIXON HEALTHCARE CENTER,OH,Jefferson,2025Q3,92,5748.0,62.47826086956522,62.47826086956522,20197.45,5881.2,18057.75,3824.0,10495.5,166.5,3.513822199025748,1.0231732776617954,3.141570981210856,0.6652748782185108,1.8259394572025047,0.8243614911783418
365632,MAJORA LANE CTR FOR REHAB & NSG CARE INC,OH,Holmes,2025Q3,92,5562.0,60.45652173913044,60.45652173913044,19768.11,3915.55,17467.309999999998,2616.75,12772.06,961.0,3.554137001078749,0.7039823804386911,3.1404728514922686,0.4704692556634304,2.296307083782812,4.861365097624406
365633,THE COLONY HEALTHCARE CENTER,OH,Summit,2025Q3,92,10079.0,109.55434782608695,109.55434782608695,33107.45000000001,3783.7,30608.200000000008,2381.2,20163.0,482.9499999999999,3.2847951185633506,0.3754043059827363,3.0368290505010425,0.2362535965869629,2.0004960809604126,1.4587351185307225
365634,MCCREA MANOR NSNG AND REHAB CTR LLC,OH,Stark,2025Q3,92,5875.0,63.85869565217392,63.85869565217392,18557.01000000001,2362.84,17171.970000000005,1318.7500000000002,12319.07,1919.5,3.158640000000001,0.4021855319148936,2.9228885106382987,0.224468085106383,2.0968629787234043,10.343799997952251
365636,PICKERINGTON CARE AND REHABILITATION,OH,Fairfield,2025Q3,92,6629.0,72.05434782608695,72.05434782608695,28434.42,5187.659999999999,27234.42,4315.659999999999,17433.18,0.0,4.289398099260824,0.7825705234575349,4.108375320561171,0.6510273042691204,2.6298355709760144,0.0
365638,JEFFERSON HEALTHCARE CENTER,OH,Ashtabula,2025Q3,92,7216.0,78.43478260869566,78.43478260869566,24337.55,3581.8499999999995,22012.499999999996,2511.5999999999995,13665.4,0.0,3.3727203436807094,0.49637610864745,3.050512749445675,0.3480598669623059,1.8937638580931264,0.0
365639,KINGSTON OF VERMILION,OH,Lorain,2025Q3,92,9038.0,98.2391304347826,98.2391304347826,37189.05,7772.829999999999,32932.990000000005,3516.7699999999995,21340.74,2100.49,4.114743306041159,0.8600165965921663,3.6438360256693967,0.3891093162204027,2.361223722062403,5.648141052272108
365640,SYCAMORE TRAILS POST ACUTE,OH,Montgomery,2025Q3,92,6191.0,67.29347826086956,67.29347826086956,20929.23000000001,4479.71,20329.23000000001,3975.710000000001,11073.509999999998,2172.3900000000003,3.3805895654983056,0.7235842351801002,3.283674689064773,0.6421757389759329,1.7886464222258114,10.37969385400227
365642,COUNTRY CLUB RET CENTER I I I,OH,Ashtabula,2025Q3,92,6579.0,71.51086956521739,71.51086956521739,21164.45,3476.379999999999,19690.76,2434.57,12780.23,0.0,3.216970664234686,0.5284055327557379,2.99297157622739,0.3700516795865633,1.9425794193646453,0.0
365643,PORTSMOUTH HEALTH AND REHAB,OH,Scioto,2025Q3,92,6974.0,75.80434782608695,75.80434782608695,22834.25,4791.75,20870.5,3262.5,13235.25,0.0,3.2741970174935475,0.6870877545167766,2.9926154287353026,0.4678090048752509,1.89779896759392,0.0
365644,EMBASSY OF WINCHESTER,OH,Franklin,2025Q3,92,8187.0,88.98913043478261,88.98913043478261,26445.55000000001,2989.98,24281.32,1973.98,16098.219999999998,0.0,3.2301881030902666,0.3652106998900695,2.9658385244900454,0.2411115182606571,1.966314889458898,0.0
365645,"NORTHRIDGE HEALTH CENTER, THE",OH,Lorain,2025Q3,92,6903.0,75.03260869565217,75.03260869565217,24831.28000000001,3245.93,23756.28,2170.929999999999,15432.350000000008,0.0,3.597172243951906,0.4702201941184992,3.4414428509343766,0.3144908011009704,2.2356004635665663,0.0
365646,KINGSTON OF ASHLAND,OH,Ashland,2025Q3,92,8078.0,87.80434782608695,87.80434782608695,32946.850000000006,6176.350000000001,28690.000000000007,2411.91,19091.19,6862.119999999999,4.078589997524141,0.7645890071799952,3.5516216885367675,0.2985776182223322,2.36335602871998,20.82784848930929
365648,WILLOW KNOLL POST-ACUTE AND SENIOR LIVING,OH,Butler,2025Q3,92,4961.0,53.92391304347826,53.92391304347826,17425.389999999996,1491.91,16841.39,987.91,9456.95,2278.390000000001,3.5124753073977013,0.3007276758718,3.394757105422294,0.1991352549889135,1.9062588187865348,13.075116252778283
365652,COTTINGHAM RETIREMENT COMMUNITY,OH,Hamilton,2025Q3,92,5149.0,55.96739130434783,55.96739130434783,15909.209999999995,2887.310000000001,14503.009999999997,1481.1100000000008,8797.59,262.48999999999995,3.08976694503787,0.5607516022528648,2.8166653719168764,0.2876500291318704,1.7086016702272286,1.6499247919915574
365654,AUSTINWOODS REHAB HEALTH CARE,OH,Mahoning,2025Q3,92,7677.0,83.44565217391305,83.44565217391305,35259.75,3923.25,31516.25,1711.25,20725.25,2137.5,4.592907385697538,0.5110394685423993,4.105282011202292,0.2229060831053797,2.699654813078025,6.06215302150469
365655,MCKINLEY NURSING,OH,Stark,2025Q3,92,14719.0,159.9891304347826,159.9891304347826,51325.05999999999,6265.5,47865.810000000005,2806.25,33661.14000000001,3567.3,3.48699368163598,0.4256742985257151,3.2519743189075347,0.1906549357972688,2.286917589510157,6.950405903081264
365656,LAURELS OF NEW LONDON THE,OH,Huron,2025Q3,92,4156.0,45.17391304347826,45.17391304347826,14796.06,2719.53,13399.990000000003,1323.46,8947.95,12.0,3.5601684311838304,0.6543623676612127,3.224251684311839,0.3184456207892204,2.153019730510106,0.0811026719275266
365658,CARDINAL WOODS SKILLED NURSING & REHAB CTR,OH,Lake,2025Q3,92,8613.0,93.6195652173913,93.6195652173913,26495.75,3102.0,24050.25,2122.25,16160.75,0.0,3.0762510159061884,0.3601532567049808,2.792319749216301,0.2464007895042377,1.876320678044816,0.0
365661,"HEIGHTS REHABILITATION AND HEALTHCARE CENTER, THE",OH,Cuyahoga,2025Q3,92,9844.0,107.0,107.0,33097.75000000001,7656.35,30640.78,6688.350000000001,18398.220000000005,0.0,3.3622257212515243,0.7777681836651767,3.1126351076798047,0.6794341731003658,1.8689780577001225,0.0
365663,GENOA RETIREMENT VILLAGE,OH,Ottawa,2025Q3,92,5860.0,63.69565217391305,63.69565217391305,19586.870000000006,6527.950000000002,17129.09,4482.400000000001,8912.449999999999,0.0,3.3424692832764515,1.1139846416382255,2.923052901023891,0.7649146757679182,1.52089590443686,0.0
365665,MEADOW WIND HEALTH CARE CENTER,OH,Stark,2025Q3,92,7198.0,78.23913043478261,78.23913043478261,28554.15,4087.05,26361.550000000003,2434.97,18565.620000000006,3973.5100000000007,3.9669560989163655,0.5678035565434842,3.6623437065851623,0.3382842456237843,2.579274798555155,13.915700519889404
