PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr,Hrs_RNDON.1
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220208,358,7.0,7.0,0.0,64.67,63.17,1.5,56.58,56.58,0.0,0.0,0.0,0.0,146.11,130.41,15.7,776.55,705.38,71.17,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220209,359,7.0,7.0,0.0,64.03,56.68,7.35,49.08,49.08,0.0,0.0,0.0,0.0,170.03,158.26,11.77,786.53,693.3,93.23,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220210,359,7.0,7.0,0.0,54.9,49.75,5.15,34.67,34.67,0.0,0.0,0.0,0.0,176.59,164.46,12.13,764.32,677.78,86.54,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220211,359,7.0,7.0,0.0,56.06,54.23,1.83,33.0,33.0,0.0,0.0,0.0,0.0,186.54,178.54,8.0,754.06,698.61,55.45,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220212,359,0.0,0.0,0.0,9.17,4.0,5.17,30.0,30.0,0.0,0.0,0.0,0.0,173.66,153.06,20.6,752.7,683.85,68.85,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220213,357,0.0,0.0,0.0,44.72,44.72,0.0,34.91,34.91,0.0,0.0,0.0,0.0,131.19,124.19,7.0,719.75,639.3,80.45,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220214,360,7.0,7.0,0.0,60.46,60.46,0.0,49.5,49.5,0.0,0.0,0.0,0.0,140.73,133.98,6.75,739.61,686.61,53.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220215,360,7.0,7.0,0.0,39.6,35.87,3.73,47.87,47.87,0.0,0.0,0.0,0.0,161.53,147.53,14.0,767.61,697.71,69.9,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220216,359,7.0,7.0,0.0,43.82,38.05,5.77,37.0,37.0,0.0,0.0,0.0,0.0,165.13,149.13,16.0,729.9,683.6,46.3,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220217,356,7.0,7.0,0.0,42.25,40.25,2.0,49.0,49.0,0.0,0.0,0.0,0.0,166.62,147.85,18.77,750.54,693.67,56.87,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220218,355,13.5,13.5,0.0,54.45,49.45,5.0,37.0,37.0,0.0,0.0,0.0,0.0,170.15,149.43,20.72,772.85,710.48,62.37,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220219,354,0.0,0.0,0.0,32.23,26.35,5.88,36.83,36.83,0.0,0.0,0.0,0.0,176.55,164.55,12.0,748.82,677.83,70.99,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220220,354,0.0,0.0,0.0,49.41,37.08,12.33,41.8,41.8,0.0,0.0,0.0,0.0,180.13,164.26,15.87,703.54,638.74,64.8,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220221,356,0.0,0.0,0.0,44.26,38.98,5.28,28.0,28.0,0.0,0.0,0.0,0.0,191.6,184.82,6.78,733.18,664.14,69.04,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220222,354,0.0,0.0,0.0,35.08,35.08,0.0,49.68,49.68,0.0,0.0,0.0,0.0,175.11,170.11,5.0,761.68,698.95,62.73,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220223,352,0.0,0.0,0.0,43.78,42.0,1.78,34.63,34.63,0.0,0.0,0.0,0.0,164.1,162.1,2.0,769.18,693.36,75.82,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220224,354,0.0,0.0,0.0,40.22,35.0,5.22,41.0,41.0,0.0,0.0,0.0,0.0,177.42,172.42,5.0,764.7,681.42,83.28,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220225,353,0.0,0.0,0.0,35.0,33.0,2.0,21.0,21.0,0.0,0.0,0.0,0.0,202.53,182.33,20.2,721.99,671.61,50.38,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220226,352,0.0,0.0,0.0,29.5,24.5,5.0,30.98,30.98,0.0,0.0,0.0,0.0,179.82,157.7,22.12,695.06,635.84,59.22,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220227,351,0.0,0.0,0.0,37.5,37.5,0.0,48.78,48.78,0.0,0.0,0.0,0.0,169.64,149.32,20.32,710.8,633.5,77.3,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220228,353,7.0,7.0,0.0,42.7,42.7,0.0,42.0,42.0,0.0,0.0,0.0,0.0,143.5,133.5,10.0,729.51,692.51,37.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220301,354,7.0,7.0,0.0,47.14,44.92,2.22,54.15,54.15,0.0,0.0,0.0,0.0,161.56,159.86,1.7,781.27,709.13,72.14,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220302,354,7.0,7.0,0.0,70.92,65.5,5.42,51.5,51.5,0.0,0.0,0.0,0.0,173.24,168.24,5.0,777.69,703.21,74.48,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220303,355,7.0,7.0,0.0,56.82,55.1,1.72,49.87,49.87,0.0,0.0,0.0,0.0,147.63,146.1,1.53,772.49,705.96,66.53,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220304,359,7.0,7.0,0.0,62.85,54.3,8.55,33.0,33.0,0.0,0.0,0.0,0.0,139.62,134.62,5.0,757.33,703.11,54.22,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220305,359,0.0,0.0,0.0,35.13,26.18,8.95,37.0,37.0,0.0,0.0,0.0,0.0,164.75,150.5,14.25,739.12,690.12,49.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220306,359,0.0,0.0,0.0,44.6,39.32,5.28,57.5,57.5,0.0,0.0,0.0,0.0,163.24,154.24,9.0,704.07,657.76,46.31,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220307,357,7.0,7.0,0.0,62.77,62.77,0.0,42.0,42.0,0.0,0.0,0.0,0.0,158.68,153.68,5.0,776.21,697.0,79.21,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220308,354,7.0,7.0,0.0,51.86,50.13,1.73,57.95,57.95,0.0,0.0,0.0,0.0,142.13,135.41,6.72,788.71,697.01,91.7,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220309,353,7.0,7.0,0.0,63.62,56.5,7.12,49.0,49.0,0.0,0.0,0.0,0.0,142.32,142.32,0.0,789.1,699.13,89.97,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220310,353,7.0,7.0,0.0,57.82,50.27,7.55,47.17,47.17,0.0,0.0,0.0,0.0,175.64,159.64,16.0,777.78,710.21,67.57,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220311,351,1.95,1.95,0.0,45.43,40.0,5.43,35.33,35.33,0.0,0.0,0.0,0.0,180.08,173.08,7.0,747.92,667.3,80.62,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220312,351,5.05,5.05,0.0,26.48,26.48,0.0,38.5,38.5,0.0,0.0,0.0,0.0,139.32,127.32,12.0,753.94,655.04,98.9,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220313,351,0.0,0.0,0.0,37.77,37.77,0.0,57.33,57.33,0.0,0.0,0.0,0.0,130.09,121.26,8.83,710.37,633.74,76.63,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220314,351,0.0,0.0,0.0,59.75,59.75,0.0,49.78,49.78,0.0,0.0,0.0,0.0,151.02,146.02,5.0,780.41,698.38,82.03,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220315,352,0.0,0.0,0.0,56.95,56.95,0.0,48.42,48.42,0.0,0.0,0.0,0.0,149.12,140.32,8.8,788.7,685.93,102.77,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220316,351,7.0,7.0,0.0,63.2,63.2,0.0,44.0,44.0,0.0,0.0,0.0,0.0,177.62,172.62,5.0,778.38,670.33,108.05,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220317,352,7.0,7.0,0.0,51.61,47.98,3.63,47.6,47.6,0.0,0.0,0.0,0.0,163.1,157.1,6.0,810.44,687.31,123.13,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220318,354,14.5,14.5,0.0,59.73,48.98,10.75,36.21,36.21,0.0,0.0,0.0,0.0,140.69,133.27,7.42,800.09,708.72,91.37,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220319,353,0.0,0.0,0.0,32.05,22.97,9.08,38.52,38.52,0.0,0.0,0.0,0.0,140.57,117.87,22.7,746.43,674.68,71.75,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220320,350,0.0,0.0,0.0,42.25,35.35,6.9,57.35,57.35,0.0,0.0,0.0,0.0,155.03,127.5,27.53,697.56,639.14,58.42,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220321,350,7.0,7.0,0.0,61.75,56.62,5.13,42.0,42.0,0.0,0.0,0.0,0.0,145.0,140.0,5.0,781.88,706.36,75.52,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220322,349,7.0,7.0,0.0,60.58,58.58,2.0,47.95,47.95,0.0,0.0,0.0,0.0,163.5,156.88,6.62,759.72,669.35,90.37,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220323,352,7.0,7.0,0.0,61.42,56.42,5.0,37.0,37.0,0.0,0.0,0.0,0.0,162.43,162.43,0.0,786.15,669.22,116.93,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220324,350,7.0,7.0,0.0,42.0,42.0,0.0,34.55,34.55,0.0,0.0,0.0,0.0,179.18,165.38,13.8,783.47,697.02,86.45,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220325,350,7.0,7.0,0.0,47.28,43.5,3.78,43.9,43.9,0.0,0.0,0.0,0.0,155.05,148.05,7.0,776.93,689.85,87.08,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220326,348,0.0,0.0,0.0,20.72,15.0,5.72,31.5,31.5,0.0,0.0,0.0,0.0,143.49,129.69,13.8,755.37,669.57,85.8,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220327,347,0.0,0.0,0.0,22.32,22.32,0.0,37.85,37.85,0.0,0.0,0.0,0.0,132.03,118.41,13.62,768.65,683.88,84.77,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220328,346,7.0,7.0,0.0,38.68,38.68,0.0,42.0,42.0,0.0,0.0,0.0,0.0,157.66,157.66,0.0,773.71,717.18,56.53,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220329,344,7.0,7.0,0.0,44.0,44.0,0.0,49.8,49.8,0.0,0.0,0.0,0.0,156.83,149.06,7.77,785.19,711.22,73.97,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220330,350,7.0,7.0,0.0,56.8,54.8,2.0,48.6,48.6,0.0,0.0,0.0,0.0,171.87,165.37,6.5,785.26,681.59,103.67,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q1,20220331,347,0.0,0.0,0.0,53.43,46.43,7.0,36.12,36.12,0.0,0.0,0.0,0.0,146.53,146.53,0.0,771.07,699.68,71.39,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220401,346,9.07,9.07,0.0,64.3,59.3,5.0,33.57,33.57,0.0,0.0,0.0,0.0,149.98,129.4,20.58,768.37,698.79,69.58,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220402,345,0.0,0.0,0.0,14.72,14.72,0.0,31.83,31.83,0.0,0.0,0.0,0.0,159.31,143.73,15.58,755.11,667.83,87.28,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220403,345,0.0,0.0,0.0,39.48,37.7,1.78,43.58,43.58,0.0,0.0,0.0,0.0,156.02,134.5,21.52,739.94,657.72,82.22,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220404,346,7.0,7.0,0.0,81.59,76.37,5.22,48.77,48.77,0.0,0.0,0.0,0.0,146.89,134.89,12.0,777.97,720.67,57.3,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220405,346,7.0,7.0,0.0,56.74,56.74,0.0,48.73,48.73,0.0,0.0,0.0,0.0,190.85,175.97,14.88,771.11,710.79,60.32,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220406,348,7.0,7.0,0.0,57.38,57.38,0.0,43.8,43.8,0.0,0.0,0.0,0.0,170.8,163.8,7.0,764.06,684.09,79.97,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220407,349,7.0,7.0,0.0,65.23,65.23,0.0,34.78,34.78,0.0,0.0,0.0,0.0,156.44,135.44,21.0,755.9,659.23,96.67,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220408,352,7.0,7.0,0.0,63.75,61.75,2.0,41.63,41.63,0.0,0.0,0.0,0.0,155.54,141.54,14.0,745.67,671.51,74.16,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220409,351,0.0,0.0,0.0,29.0,18.5,10.5,32.5,32.5,0.0,0.0,0.0,0.0,121.95,121.95,0.0,749.45,645.27,104.18,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220410,351,0.0,0.0,0.0,40.18,26.68,13.5,40.78,40.78,0.0,0.0,0.0,0.0,150.06,129.23,20.83,766.63,680.63,86.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220411,351,8.6,8.6,0.0,51.75,49.75,2.0,41.78,41.78,0.0,0.0,0.0,0.0,154.63,147.63,7.0,778.32,702.77,75.55,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220412,351,5.4,5.4,0.0,48.97,48.97,0.0,42.0,42.0,0.0,0.0,0.0,0.0,160.26,139.26,21.0,733.43,668.76,64.67,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220413,349,7.0,7.0,0.0,28.87,28.87,0.0,41.8,41.8,0.0,0.0,0.0,0.0,172.07,165.07,7.0,760.18,663.58,96.6,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220414,350,7.0,7.0,0.0,56.78,56.78,0.0,34.85,34.85,0.0,0.0,0.0,0.0,114.7,108.02,6.68,769.74,669.66,100.08,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220415,348,7.0,7.0,0.0,30.35,30.35,0.0,36.25,36.25,0.0,0.0,0.0,0.0,156.29,147.82,8.47,745.33,667.34,77.99,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220416,348,0.0,0.0,0.0,19.5,19.5,0.0,29.83,29.83,0.0,0.0,0.0,0.0,149.14,121.42,27.72,728.07,649.98,78.09,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220417,347,0.0,0.0,0.0,41.0,37.0,4.0,29.5,29.5,0.0,0.0,0.0,0.0,91.96,78.33,13.63,687.45,617.65,69.8,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220418,349,1.83,1.83,0.0,53.77,48.27,5.5,35.0,35.0,0.0,0.0,0.0,0.0,167.34,155.34,12.0,752.99,700.88,52.11,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220419,349,5.17,5.17,0.0,37.2,37.2,0.0,28.0,28.0,0.0,0.0,0.0,0.0,175.85,161.85,14.0,748.45,714.68,33.77,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220420,349,7.0,7.0,0.0,47.0,47.0,0.0,41.8,41.8,0.0,0.0,0.0,0.0,162.48,141.81,20.67,789.49,695.92,93.57,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220421,352,7.0,7.0,0.0,43.1,43.1,0.0,44.42,44.42,0.0,0.0,0.0,0.0,177.09,163.54,13.55,802.7,675.03,127.67,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220422,353,7.0,7.0,0.0,53.35,49.35,4.0,34.12,34.12,0.0,0.0,0.0,0.0,182.75,162.15,20.6,790.09,703.88,86.21,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220423,353,0.0,0.0,0.0,38.5,25.0,13.5,36.25,36.25,0.0,0.0,0.0,0.0,162.94,146.64,16.3,768.5,689.66,78.84,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220424,353,0.0,0.0,0.0,49.12,33.5,15.62,39.5,39.5,0.0,0.0,0.0,0.0,146.03,117.93,28.1,745.74,687.46,58.28,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220425,354,7.0,7.0,0.0,61.64,55.26,6.38,53.95,53.95,0.0,0.0,0.0,0.0,154.3,142.43,11.87,763.75,703.61,60.14,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220426,356,8.65,8.65,0.0,55.82,55.82,0.0,41.8,41.8,0.0,0.0,0.0,0.0,184.61,156.21,28.4,780.44,695.96,84.48,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220427,352,5.35,5.35,0.0,55.46,51.46,4.0,56.35,56.35,0.0,0.0,0.0,0.0,162.05,162.05,0.0,780.48,690.93,89.55,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220428,351,7.0,7.0,0.0,81.35,68.85,12.5,61.87,61.87,0.0,0.0,0.0,0.0,133.92,127.15,6.77,790.32,701.98,88.34,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220429,350,7.0,7.0,0.0,41.11,41.11,0.0,33.33,33.33,0.0,0.0,0.0,0.0,168.68,154.86,13.82,771.46,702.16,69.3,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220430,349,0.0,0.0,0.0,12.62,12.62,0.0,45.0,45.0,0.0,0.0,0.0,0.0,146.65,124.15,22.5,753.38,660.3,93.08,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220501,348,0.0,0.0,0.0,29.78,28.18,1.6,48.85,48.85,0.0,0.0,0.0,0.0,155.67,134.32,21.35,767.39,673.66,93.73,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220502,349,0.0,0.0,0.0,73.65,68.25,5.4,49.2,49.2,0.0,0.0,0.0,0.0,155.23,143.68,11.55,779.33,697.98,81.35,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220503,350,7.0,7.0,0.0,69.79,69.79,0.0,56.0,56.0,0.0,0.0,0.0,0.0,181.73,174.73,7.0,755.71,656.76,98.95,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220504,352,8.0,8.0,0.0,53.31,53.31,0.0,55.82,55.82,0.0,0.0,0.0,0.0,167.97,158.72,9.25,758.8,679.74,79.06,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220505,353,7.0,7.0,0.0,72.37,72.37,0.0,48.8,48.8,0.0,0.0,0.0,0.0,170.32,162.17,8.15,768.2,665.75,102.45,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220506,354,7.0,7.0,0.0,56.33,54.33,2.0,48.17,48.17,0.0,0.0,0.0,0.0,148.68,127.01,21.67,763.69,671.54,92.15,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2022Q2,20220507,354,0.0,0.0,0.0,26.48,17.5,8.98,29.92,29.92,0.0,0.0,0.0,0.0,158.7,138.95,19.75,712.36,618.09,94.27,0.0,0.0,0.0,0.0,0.0,0.0,
